,daysDiff,length_usage,num_referrals,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,opted_in_to_mailing_list_1,enabled_for_marketing_drip_1,email_domain_gmail.com,email_domain_gustr.com,email_domain_hotmail.com,email_domain_jourrapide.com,email_domain_other,email_domain_yahoo.com,ref_size_M,ref_size_Not_invited,ref_size_S,org_size_cat_Extreme,org_size_cat_Few,org_size_cat_Moderate,org_size_cat_Small,adopted
9627,2,2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9628,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9629,2,2,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,False
9630,0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False
9631,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
9632,0,41,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9633,3,3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9634,0,219,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
9635,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9636,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
9637,2,2,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9638,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
9639,0,27,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,False
9640,1,587,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,True
9641,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
9642,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
9643,2,196,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True
9644,0,463,0.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,True
9645,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
9646,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False
9647,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
9648,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
9649,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9650,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
9651,0,185,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,True
9652,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
9653,4,4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9654,6,6,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9655,1,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9656,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
9657,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9658,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9659,1,418,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,True
9660,1,47,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9661,1,4,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9662,3,3,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
9663,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
9664,1,1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9665,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9666,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9667,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9668,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9669,1,51,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
9670,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9671,5,5,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
9672,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9673,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9674,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9675,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
9676,1,1,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,False
9677,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9678,0,248,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
9679,2,2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
9680,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False
9681,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9682,4,142,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True
9683,1,56,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,True
9684,0,0,6.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
9685,1,1,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9686,1,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
9687,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9688,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9689,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9690,1,664,7.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
9691,7,7,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
9692,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
9693,0,498,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,True
9694,0,53,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True
9695,0,12,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,False
9696,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9697,3,43,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9698,0,190,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
9699,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
9700,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
9701,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False
9702,0,0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
9703,0,44,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False
9704,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False
9705,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9706,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
9707,3,3,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9708,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9709,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
9710,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9711,3,3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
9712,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
9713,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9714,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9715,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9716,0,106,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9717,0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False
9718,1,16,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9719,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9720,2,27,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9721,0,292,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
9722,1,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9723,2,589,4.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,True
9724,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9725,0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
9726,0,80,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
9727,0,699,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,True
9728,1,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9729,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9730,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False
9731,0,0,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
9732,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
9733,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,False
9734,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9735,0,0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,False
9736,0,54,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,False
9737,2,2,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9738,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9739,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9740,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9741,1,127,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True
9742,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9743,2,2,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9744,0,0,6.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9745,0,447,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True
9746,0,268,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
9747,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9748,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9749,0,45,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9750,2,589,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,True
9751,0,12,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9752,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
9753,0,306,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
9754,3,3,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
9755,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9756,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False
9757,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9758,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9759,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
9760,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9761,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False
9762,1,1,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,False
9763,0,20,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9764,2,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9765,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9766,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9767,1,102,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,True
9768,3,3,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
9769,0,0,3.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,False
9770,1,560,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True
9771,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
9772,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9773,1,1,4.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False
9774,0,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9775,2,16,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9776,0,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
9777,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False
9778,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9779,1,1,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9780,0,0,1.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9781,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False
9782,5,5,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
9783,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,False
9784,0,0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9785,0,82,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
9786,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
9787,0,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9788,3,3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9789,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False
9790,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,False
9791,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9792,0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9793,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False
9794,4,21,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9795,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9796,1,1,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9797,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
9798,2,2,1.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,False
9799,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9800,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9801,0,4,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,False
9802,3,3,0.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,False
9803,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,False
9804,6,6,1.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9805,2,363,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
9806,0,54,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9807,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9808,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9809,0,0,3.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9810,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9811,0,13,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False
9812,1,1,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,False
9813,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
9814,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,False
9815,2,2,0.0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,False
9816,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False
9817,1,1,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9818,0,97,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9819,7,17,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9820,5,54,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9821,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9822,1,350,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,True
9823,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9824,0,83,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
9825,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9826,0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False
9827,2,2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False
9828,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
9829,0,12,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9830,0,0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9831,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
9832,1,139,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,True
9833,5,5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,False
9834,0,24,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9835,1,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
9836,0,54,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9837,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9838,0,11,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9839,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,False
9840,0,558,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,True
9841,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False
9842,2,51,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,True
9843,2,2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False
9844,1,475,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True
9845,0,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9846,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9847,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False
9848,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
9849,0,66,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,True
9850,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9851,0,270,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,True
9852,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False
9853,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9854,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,False
9855,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9856,3,3,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9857,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9858,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9859,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9860,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9861,0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False
9862,0,228,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,True
9863,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False
9864,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
9865,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
9866,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9867,0,20,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,False
9868,1,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
9869,0,65,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,True
9870,0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
9871,0,0,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
9872,0,0,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9873,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,False
9874,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9875,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,False
9876,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
9877,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,False
9878,4,4,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,False
9879,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,False
9880,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False
9881,1,17,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,False
9882,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,False
9883,3,3,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False
9884,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
9885,0,0,0.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,False
9886,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False
9887,2,2,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,False
9888,0,307,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
9889,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False
9890,1,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,False
9891,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
9892,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9893,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,False
9894,9,9,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
9895,0,10,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,False
